"id","kecamatan_id","kelurahan","kd_pos"
"50298","4124","Cakranegara Selatan","83239"
"50299","4124","Cakranegara Selatan Baru","83239"
"50300","4124","Cakranegara Timur","83239"
"50301","4124","Cakranegara Utara","83239"
"50302","4124","Cilinaya","83238"
"50303","4124","Karang Taliwang","83238"
"50304","4124","Mayura","83238"
"50305","4124","Sapta Marga","83238"
"50306","4124","Sayang Sayang","83239"
"50307","4125","Mataram Timur","83121"
"50308","4125","Pagesangan","83127"
"50309","4125","Pagesangan Barat","83127"
"50310","4125","Pagesangan Timur","83127"
